,Cons No,Dtr No,Category,Load,Latitude,Longitude,d
481,133000005042,102,48,0.64,24.9657085,92.5735161,1
482,133000005465,102,46,2.0,24.9666212,92.5724747,1
483,133000005003,102,48,0.88,24.967828,92.5727576,1
484,133000005469,102,46,0.98,24.9656926,92.5744456,1
485,133000005470,102,46,0.82,24.9666257,92.5724748,1
486,133000005471,102,46,0.24,24.9642158,92.5741357,1
487,133000005472,102,46,0.78,24.9638399,92.5744456,1
488,133000005473,102,46,1.35,24.9668148,92.5738259,1
489,133000005474,102,46,0.92,24.9657724,92.5697984,1
490,133000005476,102,46,0.58,24.9648182,92.5720219,1
491,133000005477,102,46,1.28,24.9642158,92.5741357,1
492,133000005479,102,46,0.44,24.9668148,92.5738259,1
493,133000005461,102,46,0.96,24.9630882,92.5750652,1
494,133000005033,102,48,2.0,24.9676479,92.5736537,1
495,133000005032,102,48,0.44,24.9676796,92.5734906,1
496,133000005031,102,48,0.22,24.967678,92.5734492,1
497,133000005464,102,46,2.0,24.9656926,92.5744456,1
498,133000005009,102,48,0.9,24.9677433,92.5737986,1
499,133000005010,102,48,0.98,24.9677169,92.5737539,1
500,133000005463,102,46,0.9,24.9642158,92.5741357,1
501,133000005011,102,48,2.0,24.9668148,92.5738259,1
502,133000005008,102,48,0.88,24.9664229,92.5750652,1
503,133000005007,102,48,0.4,24.9677619,92.5741304,1
504,133000005006,102,48,0.24,24.967672,92.5734911,1
505,133000005004,102,48,0.28,24.967709,92.5743797,1
506,133000005012,102,48,0.62,24.9684915,92.5746481,1
507,133000005014,102,48,0.6,24.9677074,92.5743811,1
508,133000005467,102,46,0.4,24.9642158,92.5741357,1
509,133000005015,102,48,2.0,24.9664229,92.5750652,1
510,133000005016,102,48,3.0,24.9678494,92.5731758,1
511,133000005017,102,48,0.72,24.9664283,92.5747554,1
512,133000005018,102,48,1.0,24.9678292,92.5727509,1
513,133000005019,102,48,0.8,24.9676562,92.5737154,1
514,133000005020,102,48,0.2,24.9678083,92.572739,1
515,133000005021,102,48,0.8,24.967515,92.5726587,1
516,133000005462,102,46,0.92,24.9646484,92.5726881,1
517,133000005022,102,48,0.8,24.9676787,92.5734578,1
518,133000005024,102,48,0.46,24.9673896,92.5737229,1
519,133000005025,102,48,2.0,24.9676586,92.5730233,1
520,133000005026,102,48,0.44,24.967725,92.5709283,1
521,133000005028,102,48,1.0,24.967988,92.5740651,1
522,133000005029,102,48,0.72,24.9673085,92.5746594,1
523,133000005030,102,48,0.5,24.9677931,92.572472,1
524,133000005466,102,46,0.4,24.9668148,92.5738259,1
525,133000005480,102,46,0.44,24.9642158,92.5741357,1
526,133000005410,102,46,0.64,24.9741237,92.579713,1
527,133000005482,102,46,0.94,24.9666282,92.5724812,1
528,133000026889,102,46,3.0,24.9664229,92.5750652,1
529,133000050003,102,46,1.0,24.9664229,92.5750652,1
530,133010071102,102,48,1.0,24.9656872,92.5747554,1
531,133000005523,102,49,0.38,24.9675292,92.5753751,1
532,133000005522,102,49,0.54,24.9626645,92.5704737,1
533,133000005520,102,75,2.0,24.96718,92.5741357,1
534,133000026888,102,48,1.96,24.9677062,92.5737338,1
535,133000005519,102,49,0.32,24.9679967,92.5740633,1
536,133000005517,102,46,0.92,24.9668148,92.5738259,1
537,133000026891,102,46,0.94,24.9645757,92.5747554,1
538,133000005516,102,46,0.92,24.9680679,92.5728337,1
539,133000005514,102,46,1.18,24.9675558,92.5738259,1
540,133000005513,102,46,1.18,24.9668148,92.5738259,1
541,133000005512,102,46,1.18,24.9668148,92.5738259,1
542,133000005511,102,46,0.47,24.9701281,92.5750652,1
543,133000005510,102,46,0.47,24.969954,92.5748978,1
544,133000005509,102,46,0.81,24.9675558,92.5738259,1
545,133000005508,102,47,5.0,24.9634374,92.5763046,1
546,133000005507,102,46,0.42,24.9668361,92.5725866,1
547,133000005505,102,46,0.5,24.9630882,92.5750652,1
548,133000005515,102,46,1.18,24.9678997,92.5753751,1
549,133000026887,102,48,0.88,24.9664229,92.5750652,1
550,133010071109,102,46,1.0,24.9678083,92.572739,1
551,133000026892,102,46,0.52,24.970504,92.5747554,1
552,133000027380,102,46,0.88,24.9664229,92.5750652,1
553,133000027379,102,46,0.89,24.972647,92.5794031,1
554,133000027378,102,46,1.99,24.9664602,92.5728965,1
555,133010070292,102,48,0.24,24.9677166,92.5740298,1
556,133000006126,102,48,0.28,24.9679666,92.5725435,1
557,133000006125,102,48,0.32,24.9678274,92.5727533,1
558,133010070282,102,46,1.0,24.963095,92.5721217,1
559,133010070275,102,46,1.0,24.964581,92.5744456,1
560,133000035602,102,48,2.0,24.967661,92.5743434,1
561,133000035165,102,46,0.88,24.9649185,92.5720701,1
562,133010070064,102,46,1.0,24.9634587,92.5750652,1
563,133010070010,102,48,1.0,24.9677225,92.5736056,1
564,133000052165,102,46,1.0,24.9642158,92.5741357,1
565,133000052119,102,48,3.0,24.9673931,92.573762,1
566,133000049148,102,46,2.0,24.9623252,92.5710555,1
567,133000052099,102,46,1.0,24.9634587,92.5750652,1
568,133000024928,102,46,0.62,24.9664283,92.5747554,1
569,133000052067,102,46,1.0,24.9661983,92.5745383,1
570,133000049248,102,46,1.0,24.9621855,92.5708994,1
571,133000049142,102,46,2.0,24.9668148,92.5738259,1
572,133000005504,102,46,0.32,24.9619686,92.5731316,1
573,133000005503,102,46,3.46,24.9668394,92.5730797,1
574,133000005501,102,46,0.47,24.9657245,92.5725866,1
575,133000004957,102,48,0.78,24.964581,92.5744456,1
576,133000004958,102,48,0.98,24.9666136,92.57468,1
577,133000004959,102,48,0.72,24.9679261,92.5723491,1
578,133000004960,102,48,0.24,24.9676756,92.5734569,1
579,133000004962,102,48,0.46,24.9677703,92.5745763,1
580,133000004964,102,48,0.48,24.9663909,92.5769243,1
581,133000004965,102,48,2.0,24.9664229,92.5750652,1
582,133000004968,102,48,2.0,24.9664229,92.5750652,1
583,133000004970,102,48,0.54,24.9670113,92.5739122,1
584,133000004956,102,48,0.5,24.9667233,92.5747117,1
585,133000005488,102,46,0.42,24.9649782,92.5728965,1
586,133000004973,102,48,1.0,24.9677607,92.5746739,1
587,133000004975,102,48,0.52,24.9664229,92.5750652,1
588,133000004997,102,48,0.84,24.967672,92.5737237,1
589,133000005000,102,48,0.23,24.9678291,92.5727518,1
590,133000005485,102,46,0.42,24.9642158,92.5741357,1
591,133000005001,102,48,0.24,24.9664229,92.5750652,1
592,133000005002,102,48,0.24,24.9679709,92.572528,1
593,133000005484,102,46,3.0,24.9661564,92.5709246,1
594,133000005483,102,46,0.52,24.9690699,92.571967,1
595,133000004972,102,48,1.98,24.9679154,92.5736766,1
596,133000004955,102,48,0.8,24.965306,92.5753751,1
597,133000050123,102,46,1.0,24.9668115,92.5743822,1
598,133000005499,102,46,0.42,24.9615875,92.5721443,1
599,133000005497,102,46,0.38,24.9642158,92.5741357,1
600,133000051861,102,48,1.0,24.9692631,92.5753328,1
601,133000034325,102,46,0.5,24.9664229,92.5750652,1
602,133000051489,102,48,1.0,24.9664229,92.5750652,1
603,133000005493,102,46,0.46,24.9775864,92.5722768,1
604,133000026360,102,46,0.83,24.9630882,92.5750652,1
605,133000005492,102,46,0.6,24.9655665,92.5727581,1
606,133000026009,102,46,0.5,24.9678837,92.5763046,1
607,133000005490,102,46,0.38,24.9645757,92.5747554,1
608,133000050720,102,48,1.0,24.96806,92.5749817,1
609,133010070659,102,46,0.49,24.9630882,92.5750652,1
610,133000050563,102,46,1.0,24.9726524,92.5790932,1
611,133000050559,102,46,1.0,24.9668148,92.5738259,1
612,133000050533,102,46,1.0,24.9642158,92.5741357,1
613,133000050468,102,46,2.0,24.9741184,92.5800228,1
614,133000025322,102,48,0.57,24.9678285,92.5727586,1
615,133000050411,102,46,1.0,24.972647,92.5794031,1
616,133000050396,102,46,1.0,24.9683933,92.57262,1
617,133000050251,102,46,1.0,24.970504,92.5747554,1
618,133000050164,102,48,1.0,24.9673355,92.5737243,1
619,133000005481,102,46,0.64,24.9630882,92.5750652,1
620,133000004967,102,48,1.0,24.9674789,92.575799,1
621,133000005454,102,46,0.88,24.972647,92.5794031,1
622,133000005044,102,48,0.9,24.9678187,92.5727497,1
623,133000005339,102,46,0.4,24.9664229,92.5750652,1
624,133000005341,102,46,0.74,24.9664229,92.5750652,1
625,133000005342,102,46,0.72,24.9664229,92.5750652,1
626,133000005343,102,46,0.88,24.9664229,92.5750652,1
627,133000005436,102,46,0.48,24.9656926,92.5744456,1
628,133000005435,102,46,0.92,24.9680328,92.5676299,1
629,133000005344,102,46,2.0,24.9664229,92.5750652,1
630,133000005434,102,46,0.8,24.9645757,92.5747554,1
631,133000005346,102,46,0.82,24.96693,92.5742167,1
632,133000005347,102,46,0.62,24.9676544,92.5720563,1
633,133000005350,102,46,1.0,24.9678282,92.5727577,1
634,133000005351,102,46,1.92,24.967798,92.572702,1
635,133000005353,102,46,0.48,24.9664016,92.5763046,1
636,133000005355,102,46,2.0,24.9642158,92.5741357,1
637,133000005433,102,46,2.0,24.9668148,92.5738259,1
638,133000005432,102,46,2.0,24.9680328,92.5676299,1
639,133000005338,102,46,2.0,24.9676421,92.575534,1
640,133000005337,102,46,2.0,24.9677794,92.5726001,1
641,133000005336,102,46,0.58,24.9673851,92.5737271,1
642,133000005335,102,46,1.0,24.9668361,92.5725866,1
643,133000005437,102,46,2.0,24.9678271,92.5727567,1
644,133000005311,102,46,2.0,24.9667935,92.5750652,1
645,133010071752,102,46,1.0,24.9634587,92.5750652,1
646,133000005313,102,46,1.8,24.9676441,92.5755356,1
647,133000005314,102,46,2.0,24.9687015,92.5757784,1
648,133000005315,102,46,0.76,24.9652954,92.5759947,1
649,133000005319,102,46,1.0,24.964581,92.5744456,1
650,133000005320,102,46,0.92,24.9664283,92.5747554,1
651,133000005356,102,46,0.42,24.9663455,92.574595,1
652,133000005321,102,46,2.0,24.9664229,92.5750652,1
653,133000005323,102,46,0.9,24.9676581,92.5721005,1
654,133000005325,102,46,0.77,24.9665323,92.5728371,1
655,133000005326,102,46,3.0,24.9664229,92.5750652,1
656,133000005327,102,46,2.0,24.9664283,92.5747554,1
657,133000005328,102,46,0.48,24.9664123,92.5756849,1
658,133000005329,102,46,0.24,24.9668148,92.5738259,1
659,133000005334,102,46,0.32,24.9670064,92.5739701,1
660,133000005322,102,46,1.0,24.9676636,92.5743492,1
661,133000005438,102,46,1.0,24.966095,92.5725866,1
662,133000005357,102,46,0.84,24.9677003,92.5735917,1
663,133000005431,102,46,0.36,24.9630882,92.5750652,1
664,133000005392,102,46,2.0,24.9678997,92.5753751,1
665,133000005395,102,46,0.64,24.9787032,92.571967,1
666,133000005396,102,46,2.0,24.9675617,92.57574,1
667,133000005397,102,46,0.88,24.9708171,92.5724243,1
668,133000005398,102,46,0.7,24.968386,92.5751937,1
669,133000005401,102,46,0.72,24.9704056,92.5755467,1
670,133000005402,102,46,0.66,24.969761,92.5754634,1
671,133000005403,102,46,0.52,24.972647,92.5794031,1
672,133000005404,102,46,0.32,24.967866,92.5754262,1
673,133000005406,102,46,0.48,24.9678715,92.5756753,1
674,133000005422,102,46,0.46,24.972647,92.5794031,1
675,133000005419,102,46,0.32,24.9682649,92.5756849,1
676,133000005418,102,46,0.36,24.9678997,92.5753751,1
677,133000005409,102,46,0.74,24.9726524,92.5790932,1
678,133000005416,102,46,0.68,24.9687017,92.5757687,1
679,133000005415,102,46,0.48,24.970504,92.5747554,1
680,133000005412,102,46,0.46,24.9678623,92.577544,1
681,133000005391,102,46,0.9,24.9719434,92.5772341,1
682,133000005389,102,46,0.6,24.9690449,92.5757691,1
683,133000005385,102,46,2.0,24.9682109,92.5752536,1
684,133000005383,102,46,0.3,24.9683333,92.575271,1
685,133000005359,102,46,2.0,24.964581,92.5744456,1
686,133000005430,102,46,0.48,24.9664448,92.5686799,1
687,133000005360,102,46,0.86,24.9664229,92.5750652,1
688,133000005361,102,46,0.46,24.9678287,92.5727521,1
689,133000005429,102,46,0.66,24.9631965,92.5725574,1
690,133000005363,102,46,0.47,24.964581,92.5744456,1
691,133000005364,102,46,0.32,24.9670834,92.5753434,1
692,133000005366,102,46,0.56,24.9726524,92.5790932,1
693,133000005358,102,46,0.54,24.9671853,92.5738259,1
694,133000005367,102,46,0.32,24.9664229,92.5750652,1
695,133000005370,102,46,0.47,24.96321,92.5725017,1
696,133000005372,102,46,0.9,24.9694209,92.5755915,1
697,133000005373,102,46,0.38,24.972647,92.5794031,1
698,133000005425,102,46,0.52,24.9675718,92.5728965,1
699,133000005374,102,46,0.78,24.9664123,92.5756849,1
700,133000005379,102,46,0.48,24.9687037,92.575782,1
701,133000005382,102,46,2.0,24.968703,92.5757816,1
702,133000005424,102,46,0.48,24.9642158,92.5741357,1
703,133000005368,102,46,1.12,24.9678517,92.5754017,1
704,133000005043,102,48,1.0,24.9677761,92.5723443,1
705,133000005305,102,46,0.38,24.9697363,92.5763046,1
706,133000005303,102,46,2.0,24.9630882,92.5750652,1
707,133000005064,102,48,1.0,24.9664229,92.5750652,1
708,133000005065,102,48,1.0,24.9676688,92.5734434,1
709,133000005066,102,48,0.36,24.9668083,92.5745193,1
710,133000005067,102,48,0.7,24.9676559,92.5720566,1
711,133000005068,102,48,0.28,24.9678868,92.5721161,1
712,133000005069,102,48,1.82,24.9677193,92.5743449,1
713,133000005070,102,48,0.4,24.967802,92.5726925,1
714,133000005451,102,46,0.6,24.9726524,92.5790932,1
715,133000005071,102,48,0.86,24.9676971,92.5720994,1
716,133000005073,102,48,0.82,24.9679692,92.5720368,1
717,133000005074,102,48,0.58,24.9673949,92.5737299,1
718,133000005076,102,48,0.54,24.9453242,92.6706608,1
719,133000005077,102,48,0.84,24.964581,92.5744456,1
720,133000005078,102,48,0.34,24.9682214,92.5747735,1
721,133000005079,102,48,0.46,24.9676722,92.5737227,1
722,133000031692,102,46,0.62,24.9634587,92.5750652,1
723,133000005081,102,48,2.0,24.964581,92.5744456,1
724,133000005063,102,48,0.24,24.9664229,92.5750652,1
725,133000005452,102,46,0.66,24.9682649,92.5756849,1
726,133000005062,102,48,0.54,24.9678095,92.572738,1
727,133000005060,102,48,0.64,24.9657085,92.5735161,1
728,133000005045,102,48,1.0,24.9676728,92.57369,1
729,133000005046,102,48,2.0,24.9677017,92.5738566,1
730,133000005047,102,48,0.25,24.9677404,92.5720527,1
731,133000005049,102,48,0.18,24.9453367,92.6705533,1
732,133000005050,102,48,2.56,24.9664229,92.5750652,1
733,133000005051,102,48,0.6,24.9677921,92.5730779,1
734,133000005052,102,48,0.96,24.9672782,92.5737939,1
735,133000005053,102,48,0.98,24.9664389,92.5741357,1
736,133000005082,102,48,1.04,24.9452222,92.6706454,1
737,133000005054,102,48,1.0,24.96778,92.5728302,1
738,133000005056,102,48,0.46,24.9674295,92.5716224,1
739,133000005460,102,46,0.72,24.9664602,92.5728965,1
740,133000005459,102,46,0.46,24.9645757,92.5747554,1
741,133000005457,102,46,2.0,24.9634788,92.5749839,1
742,133000005456,102,46,1.0,24.9668094,92.5741357,1
743,133000005455,102,46,0.94,24.967725,92.5709283,1
744,133000005058,102,48,1.0,24.9676622,92.5744721,1
745,133000005453,102,46,0.66,24.9690432,92.5735161,1
746,133000005055,102,48,0.18,24.9672575,92.573511,1
747,133000005304,102,46,0.36,24.9682649,92.5756849,1
748,133000005449,102,46,0.46,24.970504,92.5747554,1
749,133000005100,102,48,0.75,24.9664229,92.5750652,1
750,133000005102,102,48,0.46,24.967828,92.5727547,1
751,133000005103,102,48,0.98,24.9676753,92.5720787,1
752,133000005104,102,48,0.36,24.9676721,92.5737053,1
753,133000005106,102,48,0.42,24.9664229,92.5750652,1
754,133000005439,102,46,2.0,24.9638399,92.5744456,1
755,133000005107,102,48,0.53,24.9664229,92.5750652,1
756,133000005108,102,48,0.24,24.9664283,92.5747554,1
757,133000005109,102,48,0.48,24.9664229,92.5750652,1
758,133000031614,102,46,0.62,24.9664229,92.5750652,1
759,133000005110,102,48,0.8,24.9676725,92.5737215,1
760,133000005111,102,48,1.7,24.9678274,92.5727533,1
761,133000005114,102,48,1.0,24.9673878,92.5737301,1
762,133000050034,102,48,1.0,24.9697736,92.5741357,1
763,133000005299,102,46,0.68,24.9663034,92.5729679,1
764,133000005300,102,46,0.46,24.9645757,92.5747554,1
765,133000005301,102,46,0.38,24.9630882,92.5750652,1
766,133000005099,102,48,0.48,24.9676776,92.5734577,1
767,133000005097,102,48,0.14,24.945215,92.6706533,1
768,133000005096,102,48,0.46,24.9677186,92.5734203,1
769,133000005095,102,48,0.48,24.9679102,92.5724181,1
770,133000005448,102,46,0.48,24.966095,92.5725866,1
771,133000005447,102,46,0.48,24.9642309,92.573261,1
772,133000005084,102,48,0.72,24.9677092,92.5736175,1
773,133000005085,102,48,2.0,24.9665594,92.5751227,1
774,133000005446,102,46,0.66,24.9638399,92.5744456,1
775,133000005445,102,46,0.48,24.9642158,92.5741357,1
776,133000005444,102,46,0.5,24.9656926,92.5744456,1
777,133000005443,102,46,0.96,24.9630882,92.5750652,1
778,133000005450,102,46,0.7,24.9726524,92.5790932,1
779,133000005442,102,46,0.48,24.9676544,92.5720563,1
780,133000005440,102,46,0.88,24.9682564,92.573617,1
781,133000005086,102,48,0.96,24.9676884,92.5736972,1
782,133000005087,102,48,0.78,24.9664016,92.5763046,1
783,133000005089,102,48,0.96,24.964581,92.5744456,1
784,133000005091,102,48,0.45,24.9666893,92.5746129,1
785,133000005093,102,48,0.36,24.9680909,92.5724175,1
786,133000005094,102,48,0.36,24.9672936,92.5739156,1
787,133000005441,102,46,0.96,24.9642158,92.5741357,1
788,133010071753,102,46,1.0,24.9678997,92.5753751,1
789,133000030799,102,48,1.0,24.9669878,92.5720911,1
790,133000022406,102,48,1.87,24.9687086,92.5754329,1
791,133000016827,102,46,0.8,24.9657405,92.5716572,1
792,133000039423,102,48,1.0,24.9688265,92.5685384,1
793,133000016828,102,46,0.52,24.9642158,92.5741357,1
794,133000040980,102,46,0.49,24.9630882,92.5750652,1
795,133000039496,102,46,1.0,24.9693871,92.5750652,1
796,133000016829,102,46,2.0,24.9677461,92.5753476,1
797,133000039502,102,46,1.0,24.9642158,92.5741357,1
798,133000028477,102,46,2.0,24.9674705,92.5787834,1
799,133000016150,102,46,0.06,24.9638613,92.5732063,1
800,133000037839,102,46,1.0,24.9726524,92.5790932,1
801,133000042995,102,46,0.49,24.9708798,92.5744456,1
802,133000042732,102,48,1.0,24.9664229,92.5750652,1
803,133000016149,102,46,0.06,24.9645757,92.5747554,1
804,133010072230,102,46,2.0,24.970757,92.5815722,1
805,133000015523,102,46,0.36,24.9726524,92.5790932,1
806,133000015524,102,46,0.36,24.965042,92.5691788,1
807,133000015525,102,46,0.78,24.9679414,92.575367,1
808,133000046883,102,46,2.0,24.9657405,92.5716572,1
809,133000046919,102,46,1.0,24.963059,92.5720308,1
810,133000015528,102,46,1.0,24.9630882,92.5750652,1
811,133010073058,102,46,1.0,24.9697523,92.5753751,1
812,133000015543,102,48,1.0,24.9677381,92.5737901,1
813,133000046996,102,48,1.0,24.9664229,92.5750652,1
814,133000006506,102,48,0.46,24.9664016,92.5763046,1
815,133000006507,102,48,0.47,24.9664229,92.5750652,1
816,133000035749,102,48,3.0,24.9678119,92.5727397,1
817,133010073152,102,46,1.0,24.9726524,92.5790932,1
818,133000016826,102,46,0.47,24.9678292,92.5727509,1
819,133000018844,102,48,3.0,24.9666258,92.5724913,1
820,133000027864,102,48,0.42,24.9678234,92.5727602,1
821,133000027863,102,46,1.98,24.9664229,92.5750652,1
822,133000020066,102,46,0.88,24.9678997,92.5753751,1
823,133000028644,102,48,3.0,24.967639,92.5731041,1
824,133000045190,102,46,0.49,24.9712538,92.5728343,1
825,133000020033,102,46,0.52,24.9726524,92.5790932,1
826,133000020031,102,46,0.57,24.9619873,92.5744456,1
827,133000020030,102,46,1.99,24.9676561,92.5720554,1
828,133000020029,102,46,1.98,24.9676071,92.5720911,1
829,133000020026,102,46,0.52,24.9682649,92.5756849,1
830,133000020024,102,46,0.73,24.9661672,92.573138,1
831,133000020023,102,46,0.52,24.9697149,92.577544,1
832,133000020022,102,46,0.78,24.9697203,92.5772341,1
833,133000020010,102,46,0.63,24.969465,92.5766133,1
834,133000020008,102,46,2.0,24.9679533,92.5742933,1
835,133000035776,102,48,1.0,24.9668361,92.5725866,1
836,133000020006,102,46,0.62,24.9682649,92.5756849,1
837,133000020004,102,46,0.52,24.9664229,92.5750652,1
838,133000038657,102,48,1.0,24.9674512,92.5737141,1
839,133000038024,102,46,1.0,24.9637433,92.5736983,1
840,133000030434,102,46,0.62,24.9630882,92.5750652,1
841,133000030435,102,46,0.73,24.9630882,92.5750652,1
842,133000038804,102,48,1.0,24.9678251,92.5727551,1
843,133000019115,102,46,0.94,24.9664229,92.5750652,1
844,133000019114,102,46,0.52,24.9664229,92.5750652,1
845,133000019113,102,46,0.94,24.9681608,92.5734653,1
846,133000039095,102,46,0.06,24.9668361,92.5725866,1
847,133000027861,102,48,0.83,24.9686986,92.5757755,1
848,133000027862,102,48,0.62,24.9677865,92.5726447,1
849,133000040975,102,46,0.49,24.9664229,92.5750652,1
850,133000020005,102,46,0.47,24.9660737,92.5738259,1
851,133000016148,102,46,0.06,24.9664815,92.5716572,1
852,133000022407,102,48,0.67,24.9673949,92.5737295,1
853,133000047051,102,48,1.0,24.9679247,92.5720177,1
