,index,Cons No,Dtr No,Category,Load,Latitude,Longitude,cumulative sum
17260,19493,133000026725,389,46,1.0,24.9092219,92.6466916,23.43
17261,32946,133000041772,389,46,0.49,24.9084826,92.667487,23.92
17262,32947,133000041773,389,46,0.49,24.9127709,92.6534023,24.41
17263,9327,133000014158,389,46,1.0,24.908143,92.6448298,25.41
17264,31971,133000040683,389,46,0.06,24.9061708,92.6724544,25.47
17265,43550,133010071869,389,46,1.0,24.9137516,92.6525946,26.47
17266,19501,133000026733,389,46,0.74,24.9114955,92.6535754,27.21
17267,31707,133000040384,389,46,1.0,24.9084826,92.667487,28.21
17268,1687,133000002383,389,46,1.0,24.908143,92.6448298,29.21
17269,32943,133000041769,389,46,0.49,24.913924,92.6532086,29.7
17270,20503,133000027833,389,46,0.52,24.9139075,92.6541397,30.22
17271,9333,133000014164,389,46,1.0,24.9063145,92.6643826,31.22
17272,8778,133000013405,389,46,1.0,24.9098972,92.6504155,32.22
17273,32942,133000041768,389,46,0.49,24.912269,92.6526677,32.71
17274,43808,133010072290,389,46,1.0,24.9119861,92.6521314,33.71
17275,17982,133000024921,389,46,0.42,24.9061708,92.6724544,34.13
17276,9437,133000014327,389,46,1.0,24.9169159,92.6516569,35.13
17277,8753,133000013372,389,46,1.0,24.9092219,92.6466916,36.13
17278,8782,133000013409,389,46,1.0,24.9063145,92.6643826,37.13
17279,8750,133000013369,389,46,0.89,24.9084826,92.667487,38.02
17280,34714,133000043772,389,46,0.49,24.9110418,92.6485535,38.51
17281,34713,133000043771,389,46,0.49,24.9084862,92.6463813,39.0
17282,8765,133000013391,389,46,0.06,24.9084826,92.667487,39.06
17283,8762,133000013386,389,46,1.0,24.9114846,92.6538531,40.06
17284,8768,133000013394,389,46,1.0,24.9061929,92.6712125,41.06
17285,8749,133000013368,389,46,1.0,24.9058168,92.671523,42.06
17286,8764,133000013390,389,46,0.06,24.911352,92.653629,42.12
17287,8775,133000013402,389,46,1.0,24.911802,92.6519207,43.12
17288,8776,133000013403,389,46,0.06,24.9063145,92.6643826,43.18
17289,8771,133000013397,389,46,1.0,24.9114194,92.6516247,44.18
17290,8770,133000013396,389,46,0.06,24.8933112,92.6662452,44.24
17291,8769,133000013395,389,46,1.0,24.9063145,92.6643826,45.24
17292,8785,133000013413,389,46,1.0,24.9084826,92.667487,46.24
17293,8783,133000013410,389,46,0.06,24.9084826,92.667487,46.3
17294,8747,133000013366,389,46,0.06,24.9084862,92.6463813,46.36
17295,8774,133000013401,389,46,1.0,24.9041517,92.6609681,47.36
17296,8784,133000013411,389,46,0.06,24.8922326,92.6643826,47.42
17297,32944,133000041770,389,46,0.49,24.9084826,92.667487,47.910000000000004
17298,11134,133000016677,389,46,1.0,24.8926142,92.6637618,48.910000000000004
17299,8781,133000013408,389,46,1.0,24.9061929,92.6712125,49.910000000000004
17300,8763,133000013387,389,46,1.0,24.9063145,92.6643826,50.910000000000004
17301,8773,133000013399,389,46,1.0,24.9128233,92.6525879,51.910000000000004
17302,8756,133000013376,389,46,1.0,24.8987981,92.6702811,52.910000000000004
17303,8780,133000013407,389,46,1.0,24.9042288,92.6566226,53.910000000000004
17304,8779,133000013406,389,46,1.0,24.9117116,92.6525879,54.910000000000004
17305,8751,133000013370,389,46,1.0,24.908143,92.6448298,55.910000000000004
17306,8777,133000013404,389,46,1.0,24.9059218,92.6656244,56.910000000000004
17307,8752,133000013371,389,46,1.0,24.9127544,92.6537796,57.910000000000004
17308,13962,133000020338,389,46,0.06,24.9084716,92.6681079,57.97
17309,8772,133000013398,389,46,1.0,24.9061708,92.6724544,58.97
17310,8755,133000013375,389,46,1.0,24.9092219,92.6466916,59.97
17311,8757,133000013378,389,46,1.0,24.908143,92.6448298,60.97
17312,8754,133000013373,389,46,0.42,24.9063145,92.6643826,61.39
17313,39307,133000049034,389,46,1.0,24.9084826,92.667487,62.39
17314,8748,133000013367,389,46,1.0,24.908143,92.6448298,63.39
17315,8759,133000013382,389,46,1.0,24.9061929,92.6712125,64.39
17316,30346,133000038848,389,46,1.0,24.9092219,92.6466916,65.39
17317,8758,133000013379,389,46,1.0,24.9117183,92.6540392,66.39
17318,17181,133000024017,389,46,1.0,24.9142946,92.6532086,67.39
17319,13984,133000020363,389,46,1.0,24.9129537,92.653285,68.39
17320,8761,133000013384,389,46,1.0,24.8987981,92.6702811,69.39
17321,30199,133000038690,389,46,1.0,24.9084826,92.667487,70.39
17322,8760,133000013383,389,46,1.0,24.8991687,92.6702811,71.39
17323,19516,133000026748,390,46,1.0,24.9149335,92.6485043,1.0
17324,19510,133000026742,390,46,0.52,24.9159801,92.6499124,1.52
17325,13977,133000020356,390,46,0.06,24.9153902,92.6514347,1.58
17326,11136,133000016679,390,46,1.0,24.9128538,92.651855,2.58
17327,19512,133000026744,390,46,0.36,24.91561,92.6484967,2.94
17328,13963,133000020339,390,46,1.0,24.9158167,92.6513183,3.94
17329,28720,133000036984,390,46,1.0,24.9156245,92.6504074,4.9399999999999995
17330,19505,133000026737,390,46,1.0,24.9161115,92.6494287,5.9399999999999995
17331,19513,133000026745,390,46,0.36,24.914907,92.6484434,6.3
17332,19508,133000026740,390,46,1.0,24.9161516,92.6495642,7.3
17333,765,133000001034,390,46,0.88,24.9142308,92.6521028,8.18
17334,11137,133000016680,390,46,0.06,24.9134817,92.65202,8.24
17335,32948,133000041774,390,46,0.49,24.9065303,92.6730754,8.73
17336,32936,133000041761,390,46,0.49,24.9143055,92.6525879,9.22
17337,32938,133000041764,390,43,0.49,24.9069008,92.6730754,9.709999999999999
17338,32937,133000041763,390,46,0.49,24.91439,92.6516883,10.2
17339,32949,133000041776,390,46,0.49,24.9081266,92.6457607,10.69
17340,17968,133000024895,390,46,0.42,24.9157998,92.6512971,11.11
17341,18135,133000025081,390,46,0.62,24.914753,92.6486238,11.73
17342,32940,133000041766,390,46,0.49,24.9146486,92.6541397,12.219999999999999
17343,19511,133000026743,390,46,0.36,24.915744,92.6491937,12.58
17344,32939,133000041765,390,43,0.49,24.9150617,92.65142,13.07
17345,17964,133000024889,390,46,0.42,24.9162183,92.649475,13.49
17346,24305,133000032016,390,46,0.56,24.9139967,92.6519933,14.05
17347,19520,133000026752,390,46,1.0,24.9148255,92.6481805,15.05
17348,12003,133000017779,390,46,1.0,24.9141617,92.6522123,16.05
17349,19532,133000026764,390,46,1.0,24.9146967,92.6522983,17.05
17350,20204,133000027512,390,46,0.67,24.9144921,92.6519443,17.72
17351,19522,133000026754,390,46,0.36,24.9144397,92.6521655,18.08
17352,19530,133000026762,390,46,0.36,24.9151496,92.6502623,18.44
17353,17966,133000024891,390,46,0.42,24.9145807,92.6520859,18.86
17354,19527,133000026759,390,46,0.36,24.9152598,92.651499,19.22
17355,19534,133000026766,390,46,1.0,24.9081266,92.6457607,20.22
17356,19525,133000026757,390,46,0.36,24.9155095,92.6516078,20.58
17357,32934,133000041759,390,46,0.49,24.9151083,92.6502067,21.07
17358,11135,133000016678,390,46,0.06,24.9134272,92.6519329,21.13
17359,19524,133000026756,390,46,0.36,24.9144311,92.6520794,21.49
17360,19523,133000026755,390,46,0.36,24.9144371,92.6520816,21.85
17361,19529,133000026761,390,46,0.36,24.9156319,92.6508638,22.21
17362,19518,133000026750,390,46,0.36,24.9148288,92.6483494,22.57
17363,17979,133000024914,390,46,0.52,24.9162483,92.6492928,23.09
17364,19526,133000026758,390,46,0.36,24.9153,92.65151,23.45
17365,19528,133000026760,390,46,0.36,24.9151149,92.651442,23.81
17366,17969,133000024897,390,46,0.5,24.9142679,92.6522051,24.31
17367,19791,133000027059,391,46,0.83,24.9382374,92.6371028,0.83
17368,19820,133000027089,391,46,0.42,24.9404273,92.6340739,1.25
17369,19788,133000027056,391,46,0.84,24.937322,92.6388085,2.09
17370,19823,133000027092,391,46,1.69,24.9418252,92.6333799,3.78
17371,43549,133010071868,391,46,1.0,24.937946,92.6358321,4.779999999999999
17372,20536,133000027869,391,46,0.78,24.940154,92.6381815,5.56
17373,19794,133000027062,391,46,0.88,24.9413593,92.6349112,6.4399999999999995
17374,23723,133000031384,391,46,1.0,24.9402891,92.635507,7.4399999999999995
17375,37673,133000047083,391,46,1.0,24.94005,92.6382444,8.44
17376,43503,133010071814,391,46,1.0,24.9383165,92.6358321,9.44
17377,19824,133000027093,391,46,1.0,24.9393602,92.6366718,10.44
17378,23345,133000030941,391,46,0.62,24.9383165,92.6358321,11.06
17379,19818,133000027087,391,46,0.42,24.9382989,92.6376344,11.48
17380,40353,133000050170,391,75,1.0,24.9401747,92.6355218,12.48
17381,19821,133000027090,391,46,0.63,24.938535,92.6370817,13.11
17382,19803,133000027072,391,46,0.63,24.9375755,92.6358321,13.74
17383,19808,133000027077,391,46,0.48,24.9383165,92.6358321,14.22
17384,19816,133000027085,391,46,0.58,24.937946,92.6358321,14.8
17385,19792,133000027060,391,46,0.58,24.9403968,92.6365336,15.379999999999999
17386,19810,133000027079,391,46,0.37,24.9398315,92.6339707,15.75
17387,19812,133000027081,391,46,0.47,24.9420996,92.6342335,16.22
17388,19814,133000027083,391,46,0.37,24.9401358,92.6359731,16.59
17389,19822,133000027091,391,46,0.32,24.9404402,92.6343434,16.91
17390,19813,133000027082,391,46,0.48,24.9375755,92.6358321,17.39
17391,19819,133000027088,391,46,0.52,24.9385079,92.6375937,17.91
17392,30181,133000038667,391,48,1.0,24.9416764,92.6337531,18.91
17393,19793,133000027061,391,46,0.58,24.938885,92.6362717,19.49
17394,41268,133000051231,391,46,0.49,24.9383165,92.6358321,19.98
17395,19815,133000027084,391,46,0.41,24.9386729,92.6378254,20.39
17396,19807,133000027076,391,46,1.0,24.9405027,92.6365927,21.39
17397,19796,133000027064,391,46,1.43,24.9387091,92.6347927,22.82
17398,41154,133000051088,391,48,1.0,24.9372492,92.6384121,23.82
17399,19811,133000027080,391,46,0.48,24.9397755,92.6359247,24.3
17400,19805,133000027074,391,46,1.0,24.9375755,92.6358321,25.3
17401,19806,133000027075,391,46,1.0,24.9383165,92.6358321,26.3
17402,19809,133000027078,391,46,1.0,24.9399683,92.6358639,27.3
17403,19789,133000027057,391,46,0.58,24.9414417,92.634405,27.88
17404,19798,133000027066,391,46,0.47,24.9404054,92.6359361,28.35
17405,23191,133000030774,391,46,1.0,24.9397852,92.6350345,29.35
17406,19799,133000027068,391,46,0.26,24.9376053,92.6375399,29.61
17407,30348,133000038850,391,46,1.0,24.9406756,92.6346104,30.61
17408,43782,133010072247,391,46,1.0,24.9372333,92.638365,31.61
17409,19817,133000027086,391,46,0.52,24.9403809,92.6383301,32.13
17410,41211,133000051153,391,46,1.0,24.9393034,92.6358083,33.13
17411,5648,133000008878,391,49,0.82,24.9406589,92.6350616,33.95
17412,19800,133000027069,391,46,1.0,24.9414231,92.6330754,34.95
17413,41266,133000051229,391,46,0.49,24.9383165,92.6358321,35.44
17414,23344,133000030940,391,46,0.78,24.9388509,92.635604,36.22
17415,19786,133000027054,391,48,0.52,24.9413731,92.6339712,36.74
17416,23036,133000030602,391,46,0.9,24.9385666,92.637005,37.64
17417,19795,133000027063,391,46,0.84,24.9397635,92.6354538,38.48
17418,23931,133000031611,391,46,0.47,24.9407719,92.6353125,38.95
17419,19790,133000027058,391,46,0.58,24.937946,92.6358321,39.53
17420,19801,133000027070,391,48,0.42,24.9420856,92.6335161,39.95
17421,34356,133000043380,391,46,0.49,24.9398315,92.6339707,40.44
17422,34718,133000043776,391,46,0.49,24.9372742,92.638516,40.93
17423,19797,133000027065,391,46,0.42,24.937946,92.6358321,41.35
17424,19804,133000027073,391,46,0.72,24.9382,92.6368337,42.07
17425,23013,133000030571,391,46,0.77,24.9391932,92.6357062,42.839999999999996
17426,30299,133000038796,391,46,1.0,24.9367583,92.6388633,43.84
17427,19802,133000027071,391,46,0.77,24.9390849,92.6342809,44.61
17428,23342,133000030938,391,46,1.0,24.9402638,92.6348684,45.61
17429,39395,133000049137,391,46,1.0,24.938365,92.6369582,46.61
17430,36872,133000046258,391,46,0.49,24.9394681,92.6353591,47.1
17431,23192,133000030775,391,46,0.5,24.9414417,92.634405,47.6
17432,40845,133000050706,391,48,1.0,24.9392949,92.6363339,48.6
17433,41267,133000051230,391,46,0.49,24.9383165,92.6358321,49.09
17434,23343,133000030939,391,46,1.0,24.9402416,92.6348995,50.09
17435,30414,133000038916,391,46,1.0,24.9386365,92.6348917,51.09
17436,34357,133000043381,391,43,0.49,24.9397417,92.635435,51.58
17437,23139,133000030714,391,46,0.36,24.9399296,92.6380098,51.94
17438,42319,133010070265,391,46,1.0,24.937946,92.6358321,52.94
17439,19787,133000027055,391,46,0.57,24.9390849,92.6342809,53.51
17440,22892,133000030439,391,46,0.5,24.9397674,92.6353742,54.01
17441,20073,133000027363,392,46,1.0,24.9140105,92.6432304,1.0
17442,15123,133000021625,392,46,1.0,24.9149204,92.6435595,2.0
17443,7970,133000012448,392,46,0.06,24.9158729,92.6462108,2.06
17444,42435,133010070473,392,43,0.49,24.9141783,92.64542,2.55
17445,13954,133000020327,392,46,1.0,24.9143283,92.645487,3.55
17446,42436,133010070474,392,43,0.49,24.9163174,92.6435886,4.04
17447,7972,133000012450,392,46,1.0,24.9148649,92.6464964,5.04
17448,13955,133000020328,392,46,1.0,24.9160806,92.6482952,6.04
17449,37471,133000046870,392,46,1.0,24.9160572,92.6470805,7.04
17450,20072,133000027362,392,46,0.47,24.9138543,92.6425246,7.51
17451,7971,133000012449,392,46,1.0,24.9147833,92.646165,8.51
17452,20079,133000027369,392,46,0.72,24.9155786,92.6470293,9.23
17453,7967,133000012445,392,46,1.0,24.9144447,92.6434923,10.23
17454,32958,133000041785,392,46,0.49,24.9150233,92.6450667,10.72
17455,28203,133000036441,392,46,1.0,24.9149117,92.6392448,11.72
17456,20074,133000027364,392,46,0.42,24.9146035,92.6445824,12.14
17457,20071,133000027361,392,46,0.48,24.9160583,92.64708,12.62
17458,20648,133000028000,392,46,1.0,24.9140737,92.6433662,13.62
17459,7968,133000012446,392,46,0.52,24.915615,92.6457194,14.14
17460,7966,133000012444,392,46,1.0,24.9265668,92.6507258,15.14
17461,40752,133000050606,392,75,1.0,24.9141321,92.6440646,16.14
17462,42434,133010070472,392,43,0.49,24.9152057,92.6435886,16.63
17463,37515,133000046916,392,46,1.0,24.9129717,92.6442756,17.63
17464,39302,133000049029,392,46,1.0,24.9125225,92.6434271,18.63
17465,7976,133000012454,392,46,1.0,24.9141783,92.64542,19.63
17466,31964,133000040676,392,46,0.06,24.91456,92.6474867,19.69
17467,30361,133000038863,392,46,1.0,24.9134492,92.6418166,20.69
17468,20070,133000027360,392,49,1.0,24.9146183,92.6470867,21.69
17469,7969,133000012447,392,46,0.06,24.9128321,92.6418662,21.75
17470,12007,133000017785,392,46,0.06,24.9162852,92.6482973,21.81
17471,7979,133000012457,392,46,0.06,24.9146522,92.6470663,21.87
17472,7978,133000012456,392,46,1.0,24.9124968,92.6428423,22.87
17473,7977,133000012455,392,46,0.06,24.9157406,92.646231,22.93
17474,38523,133000048120,392,46,0.49,24.9156003,92.6480455,23.419999999999998
17475,7973,133000012451,392,46,1.0,24.9147074,92.645673,24.42
17476,7975,133000012453,392,46,1.0,24.9142627,92.643401,25.42
17477,7974,133000012452,392,46,1.0,24.9149226,92.6386243,26.42
17478,9518,133000014441,392,46,0.06,24.9132615,92.6432313,26.48
17479,9519,133000014442,392,46,0.06,24.9140436,92.6454848,26.54
17480,20080,133000027370,392,46,1.0,24.9145588,92.6426971,27.54
17481,38530,133000048155,392,46,0.49,24.9157658,92.6538293,28.03
17482,18520,133000025582,392,46,0.57,24.912864,92.6434542,28.6
17483,38532,133000048157,392,46,0.49,24.9157583,92.6480717,29.09
17484,38531,133000048156,392,46,0.49,24.9157583,92.6480717,29.58
17485,30429,133000038931,392,46,1.0,24.9145043,92.6445211,30.58
17486,32950,133000041777,392,46,0.49,24.9162132,92.6494845,31.07
17487,32952,133000041779,392,46,0.49,24.9314913,92.6023385,31.56
17488,32953,133000041780,392,46,0.49,24.9150233,92.6450667,32.05
17489,32957,133000041784,392,46,0.49,24.9146183,92.6470867,32.54
17490,12008,133000017786,392,46,0.06,24.9166554,92.6485474,32.6
17491,13953,133000020326,392,46,1.0,24.9307799,92.6429681,33.6
17492,13952,133000020325,392,46,1.0,24.9158592,92.6479981,34.6
17493,13941,133000020312,392,46,0.06,24.9148167,92.6448967,34.66
17494,13940,133000020311,392,46,0.06,24.9130431,92.6422311,34.72
17495,7995,133000012473,392,46,0.06,24.9136683,92.6446833,34.78
17496,32954,133000041781,392,46,0.49,24.9156117,92.64572,35.27
17497,7993,133000012471,392,46,0.06,24.9158988,92.6462037,35.33
17498,7986,133000012464,392,46,0.06,24.916209,92.647076,35.39
17499,7990,133000012468,392,46,0.06,24.9157411,92.6460484,35.45
17500,7984,133000012462,392,46,1.0,24.9131274,92.6431557,36.45
17501,7985,133000012463,392,46,1.0,24.9160512,92.6482613,37.45
17502,7987,133000012465,392,46,1.0,24.914795,92.6448262,38.45
17503,7988,133000012466,392,46,1.0,24.914355,92.6454738,39.45
17504,7989,133000012467,392,46,0.06,24.9307799,92.6429681,39.51
17505,7992,133000012470,392,46,0.06,24.9139959,92.6444507,39.57
17506,7991,133000012469,392,46,1.0,24.914954,92.6424381,40.57
17507,7994,133000012472,392,46,1.0,24.9139099,92.6442758,41.57
17508,7981,133000012459,392,46,1.0,24.9131638,92.6455273,42.57
17509,12383,133000018251,392,46,0.06,24.9159488,92.6467419,42.63
17510,7982,133000012460,392,46,1.0,24.914355,92.6454717,43.63
17511,7980,133000012458,392,46,0.06,24.9136712,92.6446841,43.69
17512,17762,133000024671,392,46,0.37,24.9133222,92.6423084,44.06
17513,17965,133000024890,392,46,0.56,24.9157575,92.648072,44.62
17514,32956,133000041783,392,46,0.49,24.9155967,92.6454033,45.11
17515,34719,133000043777,392,46,0.49,24.9311395,92.6435886,45.6
17516,9214,133000014013,392,46,1.0,24.9146232,92.6425719,46.6
17517,33939,133000042844,392,46,0.06,24.9136867,92.64519,46.66
17518,21100,133000028502,392,46,1.0,24.9123439,92.6430655,47.66
17519,17768,133000024678,392,46,0.52,24.9155783,92.64703,48.18
17520,17761,133000024670,392,46,0.46,24.9061874,92.671523,48.64
17521,33937,133000042842,392,43,0.06,24.914703,92.6475684,48.7
17522,17741,133000024645,392,46,1.0,24.9149226,92.6386243,49.7
17523,33938,133000042843,392,43,0.06,24.9137985,92.6456941,49.76
17524,38533,133000048158,392,43,0.49,24.9169105,92.6519672,50.25
17525,12384,133000018252,392,46,0.06,24.9169105,92.6519672,50.31
17526,12385,133000018254,392,46,0.06,24.915022,92.645057,50.37
17527,9213,133000014012,392,46,1.0,24.9142883,92.6443115,51.37
17528,9212,133000014011,392,46,1.0,24.9315812,92.6395551,52.37
17529,31465,133000040133,393,43,0.49,24.9617117,92.598165,0.49
17530,20115,133000027405,393,46,0.36,24.9617117,92.598165,0.85
17531,30380,133000038882,393,46,1.0,24.9665528,92.5890098,1.85
17532,20099,133000027389,393,46,0.36,24.9595713,92.6069889,2.21
17533,20103,133000027393,393,46,1.0,24.9660568,92.5877728,3.21
17534,20100,133000027390,393,46,0.36,24.9602298,92.6066251,3.57
17535,20116,133000027406,393,46,0.36,24.9606937,92.6063688,3.9299999999999997
17536,31463,133000040131,393,46,0.49,24.961483,92.59681,4.42
17537,20105,133000027395,393,46,1.0,24.961262,92.5980283,5.42
17538,31464,133000040132,393,46,0.49,24.9664229,92.5750652,5.91
17539,20104,133000027394,393,46,0.36,24.96134,92.5984733,6.27
17540,20117,133000027408,393,46,1.0,24.9665528,92.5890098,7.27
17541,20102,133000027392,393,46,0.36,24.9654842,92.5865304,7.63
17542,20113,133000027403,393,46,1.0,24.9612585,92.5980233,8.629999999999999
17543,20106,133000027396,393,46,1.0,24.9611484,92.5980855,9.629999999999999
17544,36255,133000045486,393,43,0.49,24.9617117,92.598165,10.12
17545,20132,133000027425,393,46,0.36,24.9608054,92.598557,10.48
17546,20114,133000027404,393,46,1.0,24.9657905,92.5871949,11.48
17547,36256,133000045487,393,46,0.49,24.9613559,92.598529,11.97
17548,32993,133000041823,393,46,0.49,24.9591638,92.5877701,12.459999999999999
